request_number,date_unloading,volume_unloaded
89236,2024-02-25,30.0
98240,2024-03-01,30.0
103412,2024-01-12,29.8719
24355,2024-03-13,30.0
84513,2024-02-21,30.0
47691,2024-03-27,30.0
254621,2023-10-03,30.0
20886,2024-03-14,30.0
4409,2024-03-02,30.0
271011,2023-10-12,30.0
25694,2024-03-16,29.817899999999998
26036,2024-03-14,30.0
299154,2023-10-27,30.0
64742,2024-02-07,30.0
151216,2024-01-31,29.8029
15727,2024-03-08,30.0
136045,2024-01-25,30.0
299264,2023-10-27,30.0
36390,2024-03-20,30.0
216193,2023-11-08,30.0
138787,2024-01-27,30.0
154847,2023-12-02,30.0
265343,2023-10-09,30.0
280909,2023-10-17,30.0
289860,2023-10-22,30.0
92924,2024-02-27,30.0
301479,2023-10-29,30.0
79789,2024-02-17,30.0
261538,2023-10-07,30.0
206336,2024-01-04,30.0
77500,2024-02-16,30.0
44642,2024-03-25,30.0
69562,2024-02-10,29.8068
137288,2024-01-28,30.0
47777,2024-03-27,30.0
197120,2023-12-27,30.0
190631,2023-12-23,30.0
25954,2024-03-14,29.851200000000002
32680,2024-03-18,29.8947
250514,2023-12-01,30.0
85252,2024-02-23,30.0
150672,2024-01-31,30.0
130531,2024-01-23,29.8614
103010,2024-01-11,30.0
282941,2023-10-18,30.0
212760,2023-11-06,30.0
165023,2023-12-08,30.0
216295,2023-11-08,30.0
115911,2024-01-17,30.0
85964,2024-02-22,30.0
260442,2023-10-06,30.0
116868,2024-01-17,30.0
274174,2023-10-15,30.0
155333,2023-12-02,30.0
259293,2023-10-06,30.0
131138,2024-01-23,30.0
286871,2023-10-20,30.0
303561,2023-10-29,29.8884
117854,2024-01-17,30.0
162894,2023-12-09,30.0
108297,2024-01-14,29.8266
21910,2024-03-13,30.0
212821,2023-11-06,30.0
44616,2024-03-27,29.848799999999997
51995,2024-04-01,30.0
297573,2023-10-26,30.0
9948,2024-03-07,30.0
13930,2024-03-07,30.0
287294,2023-10-20,30.0
179709,2023-12-17,30.0
131806,2024-01-23,30.0
291803,2023-10-25,30.0
268066,2023-10-10,29.800800000000002
137825,2024-01-26,30.0
215734,2023-11-08,29.8005
149635,2024-01-31,30.0
152135,2024-02-01,30.0
274142,2023-10-14,30.0
81708,2024-02-19,30.0
39347,2024-03-22,30.0
76452,2024-02-15,30.0
9681,2024-03-05,30.0
190048,2023-12-23,30.0
30459,2024-03-17,30.0
104724,2024-01-14,30.0
303645,2023-10-29,30.0
27799,2024-03-15,29.8263
63769,2024-02-06,30.0
152805,2024-02-01,30.0
158287,2023-12-04,30.0
252897,2023-10-02,29.886899999999997
192596,2023-12-24,30.0
208340,2023-11-03,30.0
61754,2024-02-05,30.0
159033,2023-12-08,30.0
117629,2024-01-17,30.0
139712,2024-01-28,30.0
132980,2024-01-24,29.85
243744,2023-11-26,29.779799999999998
307797,2023-11-01,30.0
147402,2024-01-30,30.0
205748,2024-01-01,30.0
261171,2023-10-07,30.0
109122,2024-01-14,30.0
131052,2024-01-23,30.0
111527,2024-01-15,30.0
147203,2024-01-30,30.0
279222,2023-10-16,30.0
306459,2023-10-31,30.0
15366,2024-03-08,29.8734
234758,2023-11-20,29.793
6522,2024-03-03,30.0
85892,2024-02-22,30.0
60490,2024-02-04,29.7609
92222,2024-02-26,30.0
153214,2024-02-01,30.0
139545,2024-01-28,30.0
202015,2024-01-01,30.0
308830,2023-11-01,29.8197
224137,2023-11-15,29.8086
172254,2023-12-12,29.8086
200478,2024-01-01,30.0
65205,2024-02-07,30.0
153504,2024-02-01,30.0
145731,2024-01-29,30.0
211706,2023-11-05,30.0
281012,2023-10-17,30.0
271038,2023-10-12,30.0
210761,2023-11-04,29.814
161013,2023-12-06,30.0
74087,2024-02-16,30.0
175840,2023-12-14,30.0
276287,2023-10-15,30.0
178919,2023-12-16,30.0
129210,2024-01-22,30.0
31459,2024-03-19,30.0
46372,2024-03-26,30.0
263965,2023-10-08,30.0
46215,2024-03-26,29.8455
206649,2023-11-02,30.0
264789,2023-10-08,30.0
296436,2023-10-26,30.0
249708,2023-11-30,29.891099999999998
180936,2023-12-18,30.0
26595,2024-03-14,30.0
124902,2024-01-20,29.8455
90372,2024-02-25,30.0
136024,2024-01-25,30.0
184991,2023-12-20,29.8341
247701,2023-11-29,30.0
252087,2023-10-02,30.0
210418,2023-11-04,30.0
113128,2024-01-19,30.0
223522,2023-11-13,30.0
254686,2023-10-05,30.0
240598,2023-11-24,29.8077
249503,2023-11-30,30.0
279061,2023-10-19,30.0
282534,2023-10-18,30.0
134266,2024-01-24,30.0
230522,2023-11-17,30.0
298317,2023-10-27,30.0
198363,2023-12-28,30.0
273986,2023-10-13,30.0
103426,2024-01-12,30.0
50615,2024-03-29,30.0
169270,2023-12-14,30.0
48723,2024-03-27,30.0
136963,2024-01-25,30.0
290420,2023-10-22,30.0
227013,2023-11-17,30.0
48243,2024-03-27,30.0
11797,2024-03-06,30.0
36886,2024-03-21,30.0
130007,2024-01-22,29.796599999999998
224621,2023-11-13,30.0
147390,2024-01-30,30.0
234383,2023-11-20,30.0
82599,2024-02-19,30.0
95067,2024-02-28,30.0
244927,2023-11-29,30.0
308742,2023-11-01,30.0
301297,2023-10-28,30.0
153431,2024-02-02,29.8476
98368,2024-01-10,30.0
70748,2024-02-11,30.0
96720,2024-02-29,30.0
272477,2023-10-13,30.0
226874,2023-11-15,29.8938
141862,2024-01-27,30.0
86556,2024-02-24,30.0
100100,2024-01-10,30.0
249159,2023-11-30,30.0
11788,2024-03-06,30.0
4715,2024-03-02,30.0
33687,2024-03-19,30.0
87674,2024-02-23,30.0
59937,2024-02-03,30.0
115316,2024-01-16,30.0
282530,2023-10-18,30.0
109978,2024-01-14,29.8764
291740,2023-10-23,30.0
231724,2023-11-18,29.892
255617,2023-10-04,30.0
284440,2023-10-20,30.0
100020,2024-01-12,30.0
114709,2024-01-16,30.0
114509,2024-01-18,30.0
192899,2023-12-25,29.8797
294238,2023-10-24,29.7633
181292,2023-12-18,30.0
114797,2024-01-16,30.0
230356,2023-11-17,30.0
182706,2023-12-20,29.901
285967,2023-10-20,30.0
33076,2024-03-18,30.0
171108,2023-12-12,30.0
41527,2024-03-26,30.0
69826,2024-02-10,30.0
178946,2023-12-16,30.0
141487,2024-01-27,30.0
221622,2023-11-11,30.0
171239,2023-12-12,30.0
222563,2023-11-12,30.0
166825,2023-12-09,30.0
269065,2023-10-11,30.0
273911,2023-10-13,30.0
250968,2023-12-01,30.0
35942,2024-03-22,30.0
237011,2023-11-22,30.0
240188,2023-11-24,29.8173
83168,2024-02-20,30.0
29289,2024-03-16,29.769
137726,2024-01-26,30.0
141558,2024-01-27,30.0
194374,2023-12-25,30.0
170349,2023-12-11,30.0
265930,2023-10-09,30.0
191393,2023-12-24,30.0
137762,2024-01-26,30.0
307127,2023-11-01,30.0
61429,2024-02-04,30.0
126405,2024-01-21,30.0
39415,2024-03-22,30.0
275900,2023-10-18,30.0
128554,2024-01-22,30.0
202522,2024-01-01,29.8635
305579,2023-10-31,30.0
204147,2023-12-31,30.0
121671,2024-01-19,30.0
282779,2023-10-18,29.8677
78635,2024-02-17,30.0
137647,2024-01-26,30.0
276192,2023-10-15,29.775000000000002
172242,2023-12-12,30.0
125732,2024-01-21,30.0
214491,2023-11-07,30.0
164376,2023-12-08,30.0
201435,2023-12-29,30.0
164831,2023-12-08,29.865000000000002
88919,2024-02-24,30.0
221258,2023-11-11,30.0
231895,2023-11-18,30.0
130573,2024-01-23,30.0
229731,2023-11-17,30.0
125584,2024-01-21,29.831400000000002
8833,2024-03-04,30.0
272829,2023-10-14,30.0
66377,2024-02-08,30.0
174831,2023-12-14,30.0
40847,2024-03-23,30.0
72808,2024-02-13,30.0
265990,2023-10-09,30.0
167467,2023-12-10,30.0
288701,2023-10-21,30.0
217107,2023-11-09,30.0
44320,2024-03-25,30.0
141069,2024-01-27,30.0
297738,2023-10-26,30.0
242208,2023-11-25,30.0
105093,2024-01-12,29.8608
81228,2024-02-18,30.0
167541,2023-12-10,30.0
114100,2024-01-16,30.0
191647,2023-12-27,29.895000000000003
248199,2023-11-29,29.7804
6054,2024-03-03,29.883899999999997
58491,2024-02-02,30.0
37014,2024-03-21,30.0
156778,2023-12-03,30.0
78090,2024-02-18,30.0
29140,2024-03-16,30.0
46140,2024-03-26,30.0
226286,2023-11-15,29.832900000000002
143217,2024-01-28,30.0
212019,2023-11-05,30.0
37928,2024-03-21,30.0
221189,2023-11-11,29.8035
154430,2023-12-02,30.0
120188,2024-01-18,30.0
246510,2023-11-28,30.0
280017,2023-10-17,29.906399999999998
122183,2024-01-19,30.0
155826,2023-12-03,29.8962
147696,2024-01-31,30.0
118147,2024-01-18,30.0
45236,2024-03-25,30.0
149657,2024-01-31,30.0
87773,2024-02-23,30.0
199331,2023-12-28,29.877299999999998
78882,2024-02-17,29.7816
183313,2023-12-21,30.0
183228,2023-12-20,30.0
45625,2024-03-27,30.0
144974,2024-01-29,30.0
183910,2023-12-19,30.0
116795,2024-01-17,30.0
237156,2023-11-22,30.0
28868,2024-03-16,30.0
207394,2023-11-02,30.0
86627,2024-02-22,29.7951
102830,2024-01-11,30.0
286399,2023-10-20,30.0
31303,2024-03-17,30.0
180854,2023-12-17,30.0
18712,2024-03-10,30.0
187511,2023-12-21,30.0
301884,2023-10-28,29.802
114687,2024-01-16,30.0
89012,2024-02-24,30.0
288462,2023-10-21,30.0
286910,2023-10-20,29.8734
88907,2024-02-24,30.0
135773,2024-01-28,30.0
202938,2023-12-30,30.0
101094,2024-01-11,30.0
279270,2023-10-16,30.0
302180,2023-10-29,29.7897
78136,2024-02-17,29.7984
60184,2024-02-04,30.0
36635,2024-03-20,30.0
97898,2024-03-01,29.854200000000002
15892,2024-03-08,30.0
170279,2023-12-11,30.0
287431,2023-10-21,30.0
224618,2023-11-13,30.0
91845,2024-02-29,30.0
284821,2023-10-19,30.0
282043,2023-10-18,30.0
170234,2023-12-11,30.0
60351,2024-02-04,30.0
136780,2024-01-25,30.0
146680,2024-01-29,30.0
152059,2024-02-01,30.0
160284,2023-12-05,30.0
66990,2024-02-10,30.0
90577,2024-02-28,29.7621
271198,2023-10-12,29.810699999999997
113830,2024-01-16,30.0
190065,2023-12-23,30.0
217678,2023-11-09,30.0
221912,2023-11-12,30.0
81726,2024-02-20,29.8281
110436,2024-01-16,30.0
52660,2024-03-30,30.0
101903,2024-01-12,30.0
297094,2023-10-26,30.0
67971,2024-02-09,30.0
266660,2023-10-09,30.0
123333,2024-01-21,30.0
149505,2024-01-31,30.0
158869,2023-12-04,30.0
84850,2024-02-21,30.0
48036,2024-03-27,30.0
13236,2024-03-07,30.0
22832,2024-03-12,30.0
156873,2023-12-03,29.874000000000002
299452,2023-10-30,30.0
127802,2024-01-22,30.0
95467,2024-03-03,30.0
96999,2024-03-01,30.0
296635,2023-10-26,30.0
241171,2023-11-24,30.0
156077,2023-12-03,30.0
12908,2024-03-07,30.0
274349,2023-10-14,29.8845
243756,2023-11-26,30.0
297984,2023-10-26,29.8797
262361,2023-10-07,30.0
242254,2023-11-25,30.0
67528,2024-02-09,30.0
161844,2023-12-08,30.0
221636,2023-11-11,29.828400000000002
165299,2023-12-08,30.0
137608,2024-01-26,30.0
179412,2023-12-17,30.0
40665,2024-03-23,30.0
68040,2024-02-11,29.8185
89121,2024-02-24,29.8095
49123,2024-03-28,30.0
279683,2023-10-16,30.0
92526,2024-02-27,30.0
119225,2024-01-18,30.0
141818,2024-01-27,29.8227
98176,2024-03-01,30.0
189918,2023-12-26,30.0
214306,2023-11-07,30.0
151104,2024-01-31,30.0
216186,2023-11-08,30.0
22071,2024-03-12,29.7759
195214,2023-12-29,30.0
118976,2024-01-18,30.0
306973,2023-10-31,30.0
303545,2023-10-29,30.0
18167,2024-03-13,30.0
71499,2024-02-12,30.0
97396,2024-03-01,30.0
69112,2024-02-10,30.0
164575,2023-12-08,30.0
32094,2024-03-18,29.88
149323,2024-01-31,30.0
108645,2024-01-14,30.0
241681,2023-11-25,30.0
26606,2024-03-14,30.0
204105,2023-12-31,30.0
274184,2023-10-14,29.8992
287357,2023-10-21,30.0
277230,2023-10-16,30.0
11594,2024-03-06,30.0
41019,2024-03-23,29.794800000000002
201736,2023-12-30,30.0
75549,2024-02-14,30.0
208117,2023-11-03,30.0
228863,2023-11-18,30.0
186348,2023-12-21,30.0
62894,2024-02-07,30.0
53466,2024-03-30,30.0
100654,2024-01-10,30.0
271640,2023-10-12,30.0
15460,2024-03-08,30.0
175482,2023-12-14,29.819399999999998
282827,2023-10-18,29.7987
176702,2023-12-15,30.0
283706,2023-10-18,29.8566
252866,2023-10-02,29.8917
232537,2023-11-19,29.9007
140666,2024-01-27,30.0
282438,2023-10-20,30.0
66236,2024-02-08,30.0
82035,2024-02-19,30.0
244401,2023-11-26,29.8857
178788,2023-12-16,30.0
284917,2023-10-19,29.847
172908,2023-12-13,30.0
171537,2023-12-12,29.7888
128468,2024-01-22,30.0
46840,2024-03-26,30.0
103298,2024-01-12,29.7657
247242,2023-11-28,30.0
121224,2024-01-19,30.0
218275,2023-11-09,30.0
180620,2023-12-20,30.0
285870,2023-10-20,30.0
308512,2023-11-03,30.0
119209,2024-01-18,30.0
22349,2024-03-12,30.0
13866,2024-03-09,29.814
50707,2024-03-29,30.0
99160,2024-01-10,29.7912
71491,2024-02-12,30.0
183062,2023-12-19,29.8971
300003,2023-10-27,30.0
90101,2024-02-25,30.0
249925,2023-11-30,29.7759
122679,2024-01-19,30.0
65642,2024-02-08,30.0
249695,2023-11-30,29.8242
225331,2023-11-14,30.0
160630,2023-12-06,29.7609
119787,2024-01-18,29.795399999999997
297315,2023-10-26,30.0
80424,2024-02-18,30.0
85147,2024-02-21,30.0
177551,2023-12-17,30.0
22942,2024-03-12,30.0
17813,2024-03-09,30.0
241689,2023-11-27,29.7972
227926,2023-11-16,30.0
271007,2023-10-12,29.830499999999997
44713,2024-03-25,29.9082
50760,2024-03-29,30.0
151364,2024-01-31,30.0
212095,2023-11-07,30.0
18774,2024-03-10,29.867099999999997
143235,2024-01-28,29.865000000000002
116724,2024-01-17,29.887800000000002
247126,2023-11-30,30.0
225942,2023-11-14,30.0
300442,2023-10-28,30.0
42299,2024-03-24,29.7666
102082,2024-01-11,29.9034
216949,2023-11-08,30.0
39502,2024-03-22,30.0
278619,2023-10-18,29.7858
229279,2023-11-17,30.0
265668,2023-10-09,30.0
260536,2023-10-06,30.0
130339,2024-01-23,30.0
6757,2024-03-03,30.0
300962,2023-10-28,30.0
146831,2024-01-30,29.848200000000002
20940,2024-03-11,30.0
231616,2023-11-18,30.0
217839,2023-11-09,30.0
49609,2024-03-28,30.0
198313,2023-12-28,30.0
140780,2024-01-27,29.8227
233554,2023-11-19,30.0
212253,2023-11-05,30.0
170143,2023-12-11,30.0
111870,2024-01-15,30.0
133119,2024-01-24,30.0
275112,2023-10-14,29.762700000000002
50292,2024-03-28,30.0
202576,2023-12-31,30.0
149551,2024-01-31,29.7651
297536,2023-10-26,30.0
37867,2024-03-21,29.7921
79058,2024-02-17,30.0
276205,2023-10-15,30.0
304007,2023-10-30,30.0
257555,2023-10-07,30.0
145915,2024-01-29,30.0
278409,2023-10-19,30.0
17205,2024-03-09,30.0
62422,2024-02-05,30.0
184407,2023-12-20,29.840100000000003
217954,2023-11-09,30.0
133278,2024-01-24,30.0
188824,2023-12-23,30.0
205388,2024-01-01,30.0
168971,2023-12-10,30.0
173487,2023-12-13,30.0
304211,2023-10-30,30.0
105261,2024-01-12,30.0
111979,2024-01-15,30.0
275523,2023-10-14,30.0
269646,2023-10-11,30.0
33290,2024-03-18,30.0
161721,2023-12-06,30.0
42824,2024-03-24,29.8485
110722,2024-01-17,30.0
264784,2023-10-08,30.0
70933,2024-02-11,30.0
71922,2024-02-13,29.8275
51567,2024-03-29,29.7831
50849,2024-03-29,30.0
154623,2023-12-02,30.0
234206,2023-11-22,30.0
77716,2024-02-16,30.0
61695,2024-02-05,30.0
101924,2024-01-11,30.0
295719,2023-10-25,30.0
44540,2024-03-25,30.0
30770,2024-03-17,30.0
73653,2024-02-13,30.0
242159,2023-11-25,30.0
19691,2024-03-11,30.0
187665,2023-12-21,30.0
197397,2023-12-27,30.0
242098,2023-11-25,30.0
67768,2024-02-09,30.0
5014,2024-03-02,30.0
119902,2024-01-21,30.0
130305,2024-01-23,30.0
270231,2023-10-12,30.0
309161,2023-11-01,30.0
293005,2023-10-24,29.8518
9764,2024-03-05,29.7837
215988,2023-11-08,30.0
102955,2024-01-11,30.0
38452,2024-03-21,30.0
153171,2024-02-01,30.0
111861,2024-01-15,29.8821
206333,2024-01-02,29.906100000000002
267986,2023-10-10,30.0
299908,2023-10-27,29.8413
114935,2024-01-16,30.0
93316,2024-02-27,29.841
244153,2023-11-26,30.0
85626,2024-02-21,30.0
218312,2023-11-09,29.903699999999997
75698,2024-02-15,30.0
10419,2024-03-05,30.0
287899,2023-10-21,29.8017
64236,2024-02-06,30.0
215084,2023-11-07,30.0
114981,2024-01-16,30.0
35083,2024-03-20,30.0
268818,2023-10-11,30.0
154607,2023-12-02,29.8842
261994,2023-10-07,30.0
12180,2024-03-06,29.837699999999998
218981,2023-11-10,29.8593
125067,2024-01-20,30.0
109183,2024-01-16,30.0
52093,2024-03-30,30.0
57665,2024-02-02,30.0
237439,2023-11-22,30.0
151329,2024-01-31,30.0
74054,2024-02-13,30.0
139284,2024-01-26,29.909100000000002
36285,2024-03-20,30.0
92446,2024-02-27,30.0
277467,2023-10-15,30.0
201952,2023-12-30,30.0
111032,2024-01-16,30.0
256831,2023-10-04,30.0
245313,2023-11-27,30.0
261704,2023-10-10,30.0
84135,2024-02-20,30.0
36919,2024-03-24,29.848799999999997
105937,2024-01-13,29.7714
41722,2024-03-23,30.0
141214,2024-01-27,30.0
117388,2024-01-17,30.0
61930,2024-02-05,30.0
276738,2023-10-15,29.832900000000002
6186,2024-03-03,30.0
62022,2024-02-05,30.0
294769,2023-10-25,30.0
290996,2023-10-24,30.0
68768,2024-02-10,30.0
303464,2023-10-29,29.854200000000002
220894,2023-11-13,30.0
8844,2024-03-04,29.838
164990,2023-12-08,30.0
122075,2024-01-19,30.0
127463,2024-01-21,30.0
163840,2023-12-07,30.0
135977,2024-01-25,30.0
163554,2023-12-07,30.0
200226,2023-12-29,30.0
132264,2024-01-26,30.0
166381,2023-12-09,30.0
282410,2023-10-18,30.0
39103,2024-03-22,30.0
145282,2024-01-29,30.0
170140,2023-12-11,30.0
158968,2023-12-05,30.0
67930,2024-02-11,30.0
247978,2023-11-29,30.0
260290,2023-10-09,29.832900000000002
44788,2024-03-25,30.0
254363,2023-10-03,30.0
111148,2024-01-16,30.0
304346,2023-10-30,29.7759
5227,2024-03-02,30.0
232569,2023-11-19,30.0
240839,2023-11-24,30.0
148487,2024-01-30,30.0
134275,2024-01-24,30.0
86893,2024-02-25,30.0
58007,2024-02-02,30.0
127723,2024-01-24,29.889
27687,2024-03-15,30.0
240918,2023-11-24,30.0
43437,2024-03-24,30.0
173723,2023-12-13,30.0
205223,2024-01-02,30.0
25429,2024-03-14,30.0
105134,2024-01-12,30.0
241060,2023-11-24,30.0
273501,2023-10-13,30.0
131226,2024-01-23,30.0
150277,2024-02-02,30.0
142639,2024-01-28,30.0
4322,2024-03-02,29.8002
162720,2023-12-07,30.0
224116,2023-11-13,30.0
38593,2024-03-21,29.8716
17065,2024-03-09,30.0
123980,2024-01-22,30.0
120632,2024-01-21,30.0
15233,2024-03-08,30.0
67513,2024-02-10,30.0
76562,2024-02-15,30.0
104059,2024-01-12,30.0
88350,2024-02-23,30.0
112173,2024-01-15,29.8779
226270,2023-11-15,30.0
184131,2023-12-19,30.0
308897,2023-11-01,30.0
210272,2023-11-04,30.0
222592,2023-11-12,30.0
179496,2023-12-17,30.0
33105,2024-03-21,30.0
75237,2024-02-14,30.0
204910,2024-01-01,30.0
156615,2023-12-03,30.0
287863,2023-10-21,30.0
203926,2024-01-03,29.7609
303534,2023-10-29,30.0
303337,2023-10-29,30.0
185035,2023-12-20,30.0
170768,2023-12-11,30.0
8770,2024-03-04,30.0
138465,2024-01-28,29.8098
301631,2023-10-31,30.0
69498,2024-02-10,30.0
100120,2024-01-10,29.8602
52365,2024-03-30,30.0
247247,2023-11-28,30.0
120033,2024-01-18,29.8212
50418,2024-03-31,29.8272
211950,2023-11-05,30.0
290048,2023-10-22,30.0
263928,2023-10-08,29.7903
12477,2024-03-06,30.0
188916,2023-12-25,30.0
238428,2023-11-23,30.0
103051,2024-01-11,30.0
74921,2024-02-14,30.0
161022,2023-12-07,30.0
264744,2023-10-08,30.0
260991,2023-10-07,30.0
207006,2023-11-02,30.0
204442,2023-12-31,30.0
215513,2023-11-07,30.0
140696,2024-01-27,30.0
24899,2024-03-13,30.0
259697,2023-10-08,30.0
305714,2023-11-02,30.0
122896,2024-01-22,29.8971
296218,2023-10-25,29.907
67433,2024-02-09,30.0
277081,2023-10-15,30.0
7315,2024-03-06,29.8596
76891,2024-02-15,30.0
215908,2023-11-08,29.7606
66773,2024-02-08,30.0
113767,2024-01-16,30.0
204341,2023-12-31,30.0
149232,2024-01-31,29.798099999999998
203116,2023-12-30,30.0
164162,2023-12-08,30.0
19033,2024-03-10,30.0
230991,2023-11-18,30.0
131767,2024-01-23,30.0
268126,2023-10-10,30.0
217553,2023-11-09,30.0
26139,2024-03-14,29.909100000000002
236896,2023-11-22,29.7894
239652,2023-11-23,30.0
308043,2023-11-01,30.0
154186,2023-12-05,30.0
21330,2024-03-11,30.0
103212,2024-01-11,30.0
152878,2024-02-01,30.0
21654,2024-03-12,30.0
118375,2024-01-18,30.0
209944,2023-11-04,30.0
160225,2023-12-08,30.0
157448,2023-12-04,30.0
137675,2024-01-26,30.0
105042,2024-01-12,30.0
218856,2023-11-10,30.0
188146,2023-12-22,30.0
284718,2023-10-19,30.0
16773,2024-03-09,29.8722
307723,2023-11-04,30.0
123068,2024-01-21,30.0
213687,2023-11-06,30.0
307708,2023-11-01,30.0
98307,2024-01-10,30.0
211577,2023-11-05,29.8821
149033,2024-01-31,30.0
252237,2023-10-02,30.0
243737,2023-11-28,30.0
26381,2024-03-14,30.0
301924,2023-10-28,30.0
231468,2023-11-18,30.0
116357,2024-01-17,29.8524
289726,2023-10-22,30.0
293139,2023-10-26,29.769
213493,2023-11-06,30.0
157936,2023-12-04,30.0
14864,2024-03-08,29.839199999999998
229748,2023-11-17,30.0
158173,2023-12-04,30.0
84214,2024-02-20,30.0
283413,2023-10-20,30.0
164483,2023-12-08,29.8761
300605,2023-10-28,29.905199999999997
273590,2023-10-13,30.0
70237,2024-02-11,30.0
49057,2024-03-28,30.0
201638,2023-12-30,30.0
89470,2024-02-27,30.0
9533,2024-03-05,30.0
142174,2024-01-28,30.0
273255,2023-10-13,30.0
286693,2023-10-20,30.0
103238,2024-01-12,30.0
139094,2024-01-27,30.0
196020,2023-12-26,30.0
173967,2023-12-15,30.0
98485,2024-01-10,30.0
26629,2024-03-14,30.0
194762,2023-12-26,30.0
260839,2023-10-06,29.7975
60464,2024-02-04,30.0
88492,2024-02-25,30.0
108993,2024-01-14,29.898
233957,2023-11-20,30.0
301181,2023-10-28,30.0
147300,2024-01-30,30.0
261777,2023-10-07,30.0
239730,2023-11-24,30.0
5052,2024-03-02,30.0
131466,2024-01-23,30.0
47019,2024-03-26,30.0
176219,2023-12-18,30.0
147510,2024-01-30,30.0
41238,2024-03-23,30.0
58901,2024-02-03,30.0
245803,2023-11-27,29.896500000000003
103755,2024-01-12,29.8611
299591,2023-10-27,30.0
247643,2023-11-29,30.0
288388,2023-10-21,29.877299999999998
179261,2023-12-17,29.8614
214363,2023-11-07,30.0
254654,2023-10-05,30.0
12258,2024-03-06,30.0
9414,2024-03-05,30.0
142711,2024-01-28,30.0
167145,2023-12-09,30.0
199414,2023-12-28,30.0
235181,2023-11-20,29.7903
200806,2023-12-29,29.8515
